word,status,calification,definition,word_length,language
AGITE,true,"""verbo transitivo""","""Mover con frecuencia y violentamente de un lado a otro sacudir revolver mover alterar traquetear zarandear temblar vibrar oscilar alebrestarse tranquilizar calmar serenar aquietar""",5,esp
AGITO,true,"""verbo transitivo""","""Mover con frecuencia y violentamente de un lado a otro sacudir revolver mover alterar traquetear zarandear temblar vibrar oscilar alebrestarse tranquilizar calmar serenar aquietar""",5,esp
AGNUS,true,"""nombre masculino""","""agnusdéi agnus Dei""",5,esp
AGOLA,true,"""verbo transitivo""","""Recoger velas""",5,esp
AGOLE,true,"""verbo transitivo""","""Recoger velas""",5,esp
AGOLO,true,"""verbo transitivo""","""Recoger velas""",5,esp
AGORA,true,"""adverbio demostrativo""","""en este momento""",5,esp
AGORE,null,null,null,null,null
AGORO,null,null,null,null,null
AGOTA,true,"""verbo transitivo""","""Extraer todo el líquido contenido en un recipiente secar vaciar terminar consumir acabar agostar concluir apurar arruinar extinguir gastar llenar colmar""",5,esp
AGOTE,true,"""adjetivo""","""Dicho de una persona De un grupo o linaje que vive en el valle de en""",5,esp
AGOTO,true,"""verbo transitivo""","""Extraer todo el líquido contenido en un recipiente secar vaciar terminar consumir acabar agostar concluir apurar arruinar extinguir gastar llenar colmar""",5,esp
AGRAS,true,"""nombre masculino""","""Campo tierra de labranza campo tierra terreno""",5,esp
AGRAZ,true,"""adjetivo""","""Dicho de la uva y de otros frutos Sin madurar verde royo""",5,esp
AGRES,true,"""adjetivo desusado""","""áspero y penetrante""",5,esp
AGRIA,true,"""adjetivo""","""Dicho de un sabor o de un olor Áspero y penetrante como el del limón o el vinagre Prefiero el agrio al dulce ácido acre2 acedo acerbo acidulado avinagrado""",5,esp
AGRIE,true,"""verbo transitivo""","""Poner agrio algo acedar acidificar acidular avinagrarse""",5,esp
AGRIO,true,"""adjetivo""","""Dicho de un sabor o de un olor Áspero y penetrante como el del limón o el vinagre Prefiero el agrio al dulce ácido acre2 acedo acerbo acidulado avinagrado""",5,esp
AGROR,true,"""nombre masculino""","""sabor ácido agrura""",5,esp
AGROS,true,"""nombre masculino""","""Campo tierra de labranza campo tierra terreno""",5,esp
AGUAD,true,"""verbo transitivo""","""Mezclar agua con otro líquido generalmente vino casi siempre para rebajarlo o con otra sustancia diluir1 aclarar disolver achirlar""",5,esp
AGUAI,null,null,null,null,null
AGUAN,true,"""verbo transitivo""","""Mezclar agua con otro líquido generalmente vino casi siempre para rebajarlo o con otra sustancia diluir1 aclarar disolver achirlar""",5,esp
AGUAR,true,"""verbo transitivo""","""Mezclar agua con otro líquido generalmente vino casi siempre para rebajarlo o con otra sustancia diluir1 aclarar disolver achirlar""",5,esp
AGUAS,null,null,null,null,null
AGUAY,true,"""nombre masculino""","""Nombre de varias especies de plantas del del y de la argentina pertenecientes a la familia de las sapotáceas cuya madera se utiliza con fines industriales y cuyo fruto se emplea para hacer confituras""",5,esp
AGUCE,true,"""verbo transitivo""","""Hacer o sacar punta a algo o adelgazar la que ya tiene afilar adelgazar despuntar""",5,esp
AGUDA,true,"""adjetivo""","""Puntiagudo punzante afilado puntiagudo punzante afilado romo""",5,esp
AGUDO,true,"""adjetivo""","""Puntiagudo punzante afilado puntiagudo punzante afilado romo""",5,esp
AGUEN,null,null,null,null,null
AGUES,null,null,null,null,null
AGUIN,null,null,null,null,null
AGUIO,null,null,null,null,null
AGUJA,true,"""nombre femenino""","""Barra pequeña y puntiaguda de metal hueso o madera con un ojo por donde se pasa el hilo cuerda correa bejuco con que se cose borda o teje""",5,esp
AGUTI,null,null,null,null,null
AGUZA,true,"""verbo transitivo""","""Hacer o sacar punta a algo o adelgazar la que ya tiene afilar adelgazar despuntar""",5,esp
AGUZO,true,"""nombre masculino""","""gabuzo""",5,esp
AHAJA,null,null,null,null,null
AHAJE,null,null,null,null,null
AHAJO,null,null,null,null,null
AHIJA,null,null,null,null,null
AHIJE,null,null,null,null,null
AHIJO,null,null,null,null,null
AHILA,null,null,null,null,null
AHILE,null,null,null,null,null
AHILO,null,null,null,null,null
AHINA,null,null,null,null,null
AHITA,null,null,null,null,null
AHITE,null,null,null,null,null
AHITO,null,null,null,null,null
AHOGA,true,"""verbo transitivo""","""Quitar la vida a una persona o a un animal impidiéndo la respiración ahorcar estrangular asfixiar oprimir apretar""",5,esp
AHOGO,true,"""nombre masculino""","""Opresión y fatiga en el pecho que impide respirar con libertad ahoguío asfixia fatiga ahogamiento sofocación sofoco asma""",5,esp
AHORA,true,"""adverbio demostrativo""","""En este momento o en el tiempo actual Estoy empezando a hacer la cena ahora Acabé los cursos de alemán y ahora estudio francés antes luego""",5,esp
AHOYA,true,"""verbo intransitivo""","""Hacer hoyos""",5,esp
AHOYE,true,"""verbo intransitivo""","""Hacer hoyos""",5,esp
AHOYO,true,"""verbo intransitivo""","""Hacer hoyos""",5,esp
AHUMA,null,null,null,null,null
AHUME,null,null,null,null,null
AHUMO,null,null,null,null,null
AHUSA,null,null,null,null,null
AHUSE,null,null,null,null,null
AHUSO,null,null,null,null,null
AILLO,null,null,null,null,null
AILLU,true,"""nombre masculino""","""Cada uno de los grupos en que se divide una comunidad indígena cuyos componentes son generalmente de un linaje""",5,esp
AINAS,null,null,null,null,null
AIRAD,true,"""verbo transitivo""","""Mover a ira encolerizar enfurecer irritar1 enojar enfadar exasperar encorajinar excitar violentar alterar agitar desasosegar cabrear templar""",5,esp
AIRAN,null,null,null,null,null
AIRAR,true,"""verbo transitivo""","""Mover a ira encolerizar enfurecer irritar1 enojar enfadar exasperar encorajinar excitar violentar alterar agitar desasosegar cabrear templar""",5,esp
AIRAS,null,null,null,null,null
AIREA,true,"""verbo transitivo""","""Poner al aire o ventilar algo Airear los granos ventilar orear1""",5,esp
AIREE,true,"""verbo transitivo""","""Poner al aire o ventilar algo Airear los granos ventilar orear1""",5,esp
AIREN,null,null,null,null,null
AIREO,true,"""nombre masculino""","""Acción de airear o airearse""",5,esp
AIRES,true,"""nombre masculino""","""Gas que constituye la atmósfera terrestre formado principalmente de oxígeno y nitrógeno y con otros componentes como el dióxido de carbono y el vapor de agua""",5,esp
AIRON,null,null,null,null,null
AISAS,true,"""nombre femenino""","""Derrumbe que en el interior de una mina obstruye la salida al exterior""",5,esp
AISLA,null,null,null,null,null
AISLE,null,null,null,null,null
AISLO,null,null,null,null,null
AITES,null,null,null,null,null
AJABA,true,"""nombre masculino""","""Tierra sembrada de ajos""",5,esp
AJADA,true,"""nombre femenino""","""azada azadón lampa jada""",5,esp
AJADO,true,"""adjetivo desusado""","""Que tiene ajos""",5,esp
AJAIS,null,null,null,null,null
AJAJA,null,null,null,null,null
AJARA,true,"""nombre masculino""","""Tierra sembrada de ajos""",5,esp
AJARE,true,"""nombre masculino""","""Tierra sembrada de ajos""",5,esp
AJASE,true,"""nombre masculino""","""Tierra sembrada de ajos""",5,esp
AJEAD,true,"""verbo intransitivo""","""Dicho de una perdiz Repetir como quejándose cuando se ve acosada serrar""",5,esp
AJEAN,true,"""verbo intransitivo""","""Dicho de una perdiz Repetir como quejándose cuando se ve acosada serrar""",5,esp
AJEAR,true,"""verbo intransitivo""","""Dicho de una perdiz Repetir como quejándose cuando se ve acosada serrar""",5,esp
AJEAS,null,null,null,null,null
AJEBE,true,"""nombre masculino desusado""","""alumbre""",5,esp
AJEEN,true,"""verbo intransitivo""","""Dicho de una perdiz Repetir como quejándose cuando se ve acosada serrar""",5,esp
AJEES,true,"""verbo intransitivo""","""Dicho de una perdiz Repetir como quejándose cuando se ve acosada serrar""",5,esp
AJEIS,null,null,null,null,null
AJENA,true,"""adjetivo""","""Perteneciente a otra persona propio""",5,esp
AJENO,true,"""adjetivo""","""Perteneciente a otra persona propio""",5,esp
AJEOS,true,"""nombre masculino""","""Acción de""",5,esp
AJERA,true,"""nombre masculino y femenino""","""Persona que vende ajos""",5,esp
AJERO,true,"""nombre masculino y femenino""","""Persona que vende ajos""",5,esp
AJETE,true,"""nombre masculino""","""Ajo tierno que aún no ha echado cepa o cabeza""",5,esp
AJICE,true,"""verbo transitivo""","""Causar enojo""",5,esp
AJIES,null,null,null,null,null
AJIPA,true,"""nombre femenino""","""Planta de poca altura perteneciente a la familia de las leguminosas con flores violáceas o blancas y raíz comestible carnosa y fusiforme""",5,esp
AJIZA,true,"""verbo transitivo""","""Causar enojo""",5,esp
AJIZO,true,"""verbo transitivo""","""Causar enojo""",5,esp
AJOBO,true,"""nombre masculino desusado""","""Acción de ajobar""",5,esp
AJORA,true,"""verbo transitivo""","""llevar por fuerza ajorrar""",5,esp
AJORE,true,"""verbo transitivo""","""llevar por fuerza ajorrar""",5,esp
AJORO,true,"""nombre masculino""","""Apremio urgencia prisa""",5,esp
AJOTA,true,"""verbo transitivo""","""Azuzar incitar especialmente a los perros""",5,esp
AJOTE,true,"""nombre masculino""","""escordio""",5,esp
AJOTO,true,"""verbo transitivo""","""Azuzar incitar especialmente a los perros""",5,esp
AJUAR,true,"""nombre masculino""","""Conjunto de muebles enseres y ropas de uso común en la casa menaje enseres mobiliario equipo""",5,esp
AJUMA,true,"""verbo pronominal""","""beber hasta trastornarse los sentidos emborracharse embriagarse tomarse amonarse cocerse alumbrar1 mamarse jalarse amarrarse empedarse zocarse enguarapetarse curarse enchicharse encurdelarse enmonarse traguearse""",5,esp
AJUME,true,"""verbo pronominal""","""beber hasta trastornarse los sentidos emborracharse embriagarse tomarse amonarse cocerse alumbrar1 mamarse jalarse amarrarse empedarse zocarse enguarapetarse curarse enchicharse encurdelarse enmonarse traguearse""",5,esp
AJUMO,true,"""verbo pronominal""","""beber hasta trastornarse los sentidos emborracharse embriagarse tomarse amonarse cocerse alumbrar1 mamarse jalarse amarrarse empedarse zocarse enguarapetarse curarse enchicharse encurdelarse enmonarse traguearse""",5,esp
AJUNA,true,"""adjetivo""","""De ajos""",5,esp
AJUNO,true,"""adjetivo""","""De ajos""",5,esp
ALABA,true,"""verbo transitivo""","""Manifestar el aprecio o la admiración por algo o por alguien poniendo de relieve sus cualidades o méritos chulear elogiar enaltecer celebrar ensalzar encomiar loar encarecer aplaudir exaltar ponderar criticar condenar""",5,esp
ALABE,true,"""verbo transitivo""","""Manifestar el aprecio o la admiración por algo o por alguien poniendo de relieve sus cualidades o méritos chulear elogiar enaltecer celebrar ensalzar encomiar loar encarecer aplaudir exaltar ponderar criticar condenar""",5,esp
ALABO,true,"""verbo transitivo""","""Manifestar el aprecio o la admiración por algo o por alguien poniendo de relieve sus cualidades o méritos chulear elogiar enaltecer celebrar ensalzar encomiar loar encarecer aplaudir exaltar ponderar criticar condenar""",5,esp
ALACO,null,null,null,null,null
ALADA,true,"""adjetivo""","""Que tiene alas alígero""",5,esp
ALADO,true,"""adjetivo""","""Que tiene alas alígero""",5,esp
ALAFA,true,"""nombre femenino desusado""","""Salario sueldo""",5,esp
ALAGA,true,"""verbo transitivo""","""Llenar de lagos o de charcos""",5,esp
ALAGO,true,"""verbo transitivo""","""Llenar de lagos o de charcos""",5,esp
ALAJU,null,null,null,null,null
ALALA,null,null,null,null,null
ALALO,null,null,null,null,null
ALAMA,true,"""nombre femenino""","""Planta leguminosa de tallo no espinoso y de un metro aproximadamente de altura hojas inferiores pecioladas sésiles las superiores y flores amarillas Sirve para pasto del ganado""",5,esp
ALAMO,null,null,null,null,null
ALANA,true,"""adjetivo""","""Dicho de una persona De un pueblo germánico que en unión con otros invadió la península ibérica a principios del siglo""",5,esp
ALANO,true,"""adjetivo""","""Dicho de una persona De un pueblo germánico que en unión con otros invadió la península ibérica a principios del siglo""",5,esp
ALAUI,null,null,null,null,null
ALAZO,true,"""nombre masculino""","""Golpe que dan las aves con el ala""",5,esp
ALBAR,true,"""adjetivo""","""Perdiz tomillo albar blanco albo blanquecino claro""",5,esp
ALBAS,true,"""adjetivo""","""Tonos albos Flor alba blanco níveo cándido cano albugíneo""",5,esp
ALBEA,true,"""verbo transitivo""","""Enjalbegar las paredes blanquear""",5,esp
ALBEE,true,"""verbo transitivo""","""Enjalbegar las paredes blanquear""",5,esp
ALBEO,true,"""verbo transitivo""","""Enjalbegar las paredes blanquear""",5,esp
ALBIN,null,null,null,null,null
ALBOR,true,"""nombre masculino""","""blancura perfecta albura candor blancura blancor ampo""",5,esp
ALBOS,true,"""adjetivo""","""Tonos albos Flor alba blanco níveo cándido cano albugíneo""",5,esp
ALBUM,null,null,null,null,null
ALBUR,true,"""nombre masculino""","""mújol breca lisa liza1 cabezudo capitón dardo múgil mugle muble mule""",5,esp
ALCAS,true,"""nombre femenino""","""Ave marina caradriforme de aspecto semejante al pingüino de plumaje negro en la cabeza y en el dorso y blanco en el vientre que habita en el hemisferio norte y que se alimenta de peces que captura buceando en el mar""",5,esp
ALCEA,true,"""nombre femenino""","""Malvavisco silvestre""",5,esp
ALCEN,true,"""verbo transitivo""","""mover hacia arriba elevar subir levantar encaramar aupar izar empinar encumbrar bajar""",5,esp
ALCES,null,null,null,null,null
ALCOR,true,"""nombre masculino""","""Colina o collado colina1 collado altozano cerro montículo loma otero""",5,esp
ALDEA,true,"""nombre femenino""","""Pueblo de escaso vecindario y por lo común sin jurisdicción propia poblado caserío pueblo villorrio""",5,esp
ALEAD,true,"""verbo intransitivo""","""Mover las alas aletear""",5,esp
ALEAN,true,"""verbo intransitivo""","""Mover las alas aletear""",5,esp
ALEAR,true,"""verbo intransitivo""","""Mover las alas aletear""",5,esp
ALEAS,true,"""nombre masculino""","""En una relación contractual riesgo de incumplimiento de las prestaciones que constituyen su objeto""",5,esp
ALECE,true,"""nombre masculino""","""alacha alache aleche lacha1 lorcha2""",5,esp
ALEDA,true,"""nombre femenino""","""cera aleda.""",5,esp
ALEEN,true,"""verbo intransitivo""","""Mover las alas aletear""",5,esp
ALEES,true,"""verbo intransitivo""","""Mover las alas aletear""",5,esp
ALEFS,null,null,null,null,null
ALEGA,true,"""verbo transitivo""","""Dicho de una persona Citar o traer a favor de su propósito como prueba disculpa o defensa algún hecho dicho ejemplo aducir argüir exponer manifestar explicar fundamentar razonar declarar pretextar disculparse defenderse""",5,esp
ALEGO,true,"""verbo transitivo""","""Dicho de una persona Citar o traer a favor de su propósito como prueba disculpa o defensa algún hecho dicho ejemplo aducir argüir exponer manifestar explicar fundamentar razonar declarar pretextar disculparse defenderse""",5,esp
